N;P;Median;Average;Minimum;Maximum;Standard Deviation;KNN Time;CI TIme;N#CL;Clustering Time
-13;3;3.7607928041329015;4.140753223040197;0.18404711588075545;18.297417713727494;2.414248224985517;2.6951558589935303;0.04874229431152344;7;0.09178376197814941
-13;4;3.724033392666422;4.188118214603872;0.12715570882834953;18.297417713727494;2.544706866440269;2.1076972484588623;0.05093216896057129;10;0.10229372978210449
-13;5;3.983367640932401;4.470060230128728;0.19764749146992985;20.263739221171406;2.915757339380198;1.512704610824585;0.05768394470214844;18;0.1251087188720703
-13;6;4.2711496696849345;5.754508505715042;0.23597993613444107;35.2266398728415;5.5683361453387015;1.0812897682189941;0.06410455703735352;25;0.14657306671142578
-13;7;4.916475912711378;7.741163113980664;0.1445150152481136;59.13958417178299;9.063197101881412;0.7861044406890869;0.0859827995300293;44;0.2048931121826172
-13;8;6.498923895624046;7.886426528829894;0.15201781413747317;28.80936945683666;5.705802553234045;0.3943295478820801;0.14113259315490723;93;0.35472774505615234
-13;9;12.03581012874131;13.471302893327563;0.36656408307745136;48.07322567732544;9.174887475117789;0.24285554885864258;0.20821595191955566;153;0.5250356197357178
-13;10;11.321396792758016;14.710967078497644;0.7668939945859209;66.2183778872967;10.448107369060182;0.14463043212890625;0.30040550231933594;234;0.7578144073486328
-13;11;13.65092545788482;17.893954793135713;0.870936107595119;92.33412477876274;14.574449798907553;0.1006619930267334;0.38460254669189453;308;0.9636144638061523
-13;12;15.751653505074126;21.141972689861586;1.3680517313627298;104.48745106897124;16.435385935540374;0.09112215042114258;0.41220760345458984;336;1.014631748199463
