N;P;Median;Average;Minimum;Maximum;Standard Deviation;KNN Time;CI Time;N#C
-10;6;5.675872532042993;6.758312922137523;0.26925824035671836;57.07817471678646;4.7969639985819486;0.549288272857666;1.2717978954315186;86
-10;7;6.053555071195773;7.360334740398616;0.26925824035671836;41.4954579321641;5.192276097290286;0.4792642593383789;1.3131499290466309;108
-10;8;6.626426563389942;7.85723317915681;0.25000000000001077;41.4954579321641;5.576617074493257;0.39275383949279785;1.535088300704956;228
-10;9;7.326834241335056;8.781704345436413;0.15679462859283197;46.7108448756817;6.337730145852771;0.33953213691711426;1.7757697105407715;357
-11;0;5.693595436980055;6.496688534956832;0.1732887763243784;40.38216845341518;4.4585377473166785;2.207749605178833;1.2649049758911133;18
-11;1;5.680008802810077;6.500071922186249;0.1732887763243784;35.7176711026909;4.242952575334093;1.7489330768585205;1.2689523696899414;20
-11;2;5.68586308861726;6.645924747769598;0.1732887763243784;40.809579760762055;4.835180558682426;1.5910472869873047;1.2692315578460693;21
-11;3;5.6142701217522415;6.652524013910248;0.1732887763243784;40.809579760762055;4.982661855443694;1.3578813076019287;1.2759923934936523;24
-11;4;5.7760280470233285;6.587928977599929;0.1732887763243784;36.175344213980885;4.585360893719319;0.988715648651123;1.3090903759002686;37
-11;5;5.8697554463538015;6.642060973006631;0.1732887763243784;39.58382913514053;4.426773985008158;0.835155725479126;1.3195419311523438;44
-11;6;6.162994402074357;6.882761119181226;0.1732887763243784;53.47189008254712;4.79154024494967;0.7197377681732178;1.3561086654663086;60
-11;7;5.971978650330218;7.1652098241780156;0.1732887763243784;34.688442297111;4.967952679894359;0.5260002613067627;1.4170353412628174;87
-11;8;6.335341368071674;7.544944186705246;0.1771690968788914;41.4954579321641;5.47578457077806;0.43604564666748047;1.5463933944702148;147
-11;9;6.975351532360213;8.153417012828726;0.25000000000000683;43.68398366678571;5.976789515931601;0.3804202079772949;1.6801795959472656;208
-11;10;7.234848236141512;8.544280744469141;0.26925824035671836;43.68398366678571;6.050397408324613;0.33009862899780273;2.005706548690796;359
-12;0;5.612931497889499;6.42892591442203;0.1732887763243784;35.7176711026909;4.344807199406423;2.7608752250671387;1.394237756729126;17
-12;1;5.68586308861726;6.36263442032535;0.1732887763243784;35.7176711026909;4.008373448405331;1.8547148704528809;1.4003527164459229;20
-12;2;5.7887532390403305;6.502990040846367;0.1732887763243642;35.7176711026909;4.314608950711899;1.7804596424102783;1.4013769626617432;20
-12;3;5.783028104937748;6.622988126828278;0.1732887763243784;40.809579760762055;4.640393924905715;1.6241881847381592;1.397651195526123;20
-12;4;5.612931497889499;6.606089006004892;0.1732887763243784;35.989540549998694;4.746025357203192;1.0516304969787598;1.4319040775299072;34
-12;5;5.9036005962463225;6.661160354737202;0.1732887763243784;47.32226779223499;4.508093544686485;0.907951831817627;1.4512176513671875;40
-12;6;5.84812183525618;6.69429658580732;0.1732887763243784;47.32226779223499;4.739071260923717;0.8427567481994629;1.465050220489502;47
-12;7;6.170144857497288;7.074531888947027;0.1732887763243784;53.47189008254712;5.127920242486654;0.7303948402404785;1.5052762031555176;62
-12;8;5.907370734937847;7.1452947416142685;0.1732887763243784;35.38646674930968;5.047523534459481;0.514183521270752;1.6392154693603516;117
-12;9;6.670269859608383;7.560131400225568;0.1771690968788914;39.58382913514053;5.107903188654908;0.4452228546142578;1.72501540184021;151
-12;10;7.110731326663936;8.453471100728919;0.1771690968788914;43.68398366678571;6.225809950894252;0.39705824851989746;1.8436181545257568;199
-12;11;7.192675757710446;8.56262520976861;0.2520495982936816;43.68398366678571;6.3688790868949745;0.3618583679199219;2.016514539718628;271
-13;0;5.984148143219722;6.576184386622425;0.1732887763243784;46.18971778437275;4.411114717770986;2.571284532546997;1.4824378490447998;15
-13;1;5.6142701217522415;6.285420497558005;0.1732887763243784;35.7176711026909;3.966972319217998;1.8813881874084473;1.4875743389129639;17
-13;2;5.7755111462103415;6.421753142932227;0.1732887763243784;35.7176711026909;4.097741888538879;1.7886474132537842;1.4966821670532227;20
-13;3;5.680008802810077;6.398245670886767;0.1732887763243784;39.398471150540864;4.136048456408698;1.6878745555877686;1.4971904754638672;21
-13;4;5.876353376031775;6.814625531822666;0.1732887763243784;74.65494612256107;5.086191420285616;1.2750208377838135;1.5201117992401123;29
-13;5;5.568799601350368;6.4529234112501594;0.1732887763243784;47.32226779223499;4.407250140838866;0.9559404850006104;1.544607162475586;39
-13;6;5.779319077538468;6.562205259198363;0.1732887763243784;47.32226779223499;4.453183773047539;0.8884580135345459;1.5580849647521973;42
-13;7;5.6142701217522415;6.428067379684006;0.1732887763243784;47.32226779223499;4.42934281209093;0.8369770050048828;1.5722737312316895;48
-13;8;6.173008099784079;6.934010016314784;0.1732887763243784;38.09534655308966;4.746985636159748;0.6603202819824219;1.6379787921905518;73
-13;9;6.625896165802778;7.510075593581346;0.1771690968788914;57.48941666950536;5.18764388458719;0.47048377990722656;1.7755341529846191;121
-13;10;6.844562002056821;7.696065388307736;0.1771690968788914;39.58382913514053;5.202199666748336;0.4110107421875;1.8522257804870605;150
