N;P;Median;Average;Minimum;Maximum;Standard Deviation;KNN Time;CI Time;N#C;Clustering Time
-1;0;5.713414302007371;8.358816165575329;5.587935447692871e-09;77.43421309768813;9.05436230242015;9.145039558410645;0.5587263107299805;246;4.174854516983032
-2;0;5.357844658023697;8.234013088591158;5.587935447692871e-09;191.50640814343413;10.536466952813518;16.412461280822754;0.5548672676086426;113;3.4321746826171875
-2;1;5.523437248551262;8.331265253320902;5.587935447692871e-09;81.29548504013113;9.355702208647022;7.933722972869873;0.9029233455657959;889;8.65334439277649
-3;0;5.4053476903535405;8.20868403926468;0.0;147.63445614326616;9.56074260983384;32.71047401428223;0.624464750289917;71;3.466299533843994
-3;1;5.500987212154617;8.363222188878767;5.587935447692871e-09;77.21327081564777;9.242458733487661;12.73294186592102;0.6629137992858887;237;4.863163948059082
-3;2;13.740246497348133;21.86452470491929;0.0;316.0707568946641;29.829137279947457;2.3186404705047607;1.2992165088653564;1663;17.861210823059082
-4;0;5.377377147853249;8.402979023663374;0.0;147.63445614326616;10.343754590602027;46.9667866230011;0.659623384475708;54;3.4662797451019287
-4;1;5.486969308988203;8.36614499514346;0.0;92.54322625581237;9.469767257134475;28.568798303604126;0.6617946624755859;111;3.9929611682891846
-4;2;9.491586520750893;15.766529547116443;6.51925802230835e-09;328.2978781682311;25.04097314479906;8.026660203933716;0.9437544345855713;574;9.349834680557251
-4;3;21.85588551152543;48.740612676132386;0.0;371.18633361639064;64.44244691029431;3.355344772338867;2.522027015686035;2890;35.93268537521362
-5;0;5.447911958178498;8.329983754630968;0.0;92.7055324362007;9.552860470719164;56.749889612197876;0.6629190444946289;39;3.5221033096313477
-5;1;5.447911958178498;8.223042252570421;0.0;77.21327081564777;8.786684593664635;36.80422043800354;0.6206052303314209;76;3.9333600997924805
-5;2;7.510464343954151;11.132667586456174;5.587935447692871e-09;133.05735274559004;11.848961995137433;15.677491426467896;0.7832450866699219;277;6.642232894897461
-5;3;13.11012120948698;30.898082458462653;0.0;379.7429167887166;50.450432490786866;6.984124660491943;1.4104764461517334;958;16.3504421710968
-5;4;37.856586593511146;68.98253250632689;0.0;414.85195274011306;86.83579657461182;1.5575459003448486;3.7612149715423584;3940;57.49324035644531
-6;0;5.447911958178498;8.38824445389336;0.0;91.40656747124258;9.5188831838194;70.51212978363037;0.7344827651977539;37;3.511833906173706
-6;1;5.4498560963742175;8.30822170089097;0.0;86.6024635807607;9.307532416814105;52.20150136947632;0.6682834625244141;53;3.758484363555908
-6;2;7.392625190689863;11.220790992616656;5.587935447692871e-09;225.48490755267937;14.029964143489282;24.272902250289917;0.7666409015655518;166;5.5405497550964355
-6;3;10.274522026791185;21.980325547561485;0.23351039700896178;320.9875349512137;41.006445240870306;15.130094766616821;1.10679030418396;467;10.771418333053589
-6;4;17.77455735776732;48.097730644284276;0.0;417.67437336718575;75.53890051561393;4.998977184295654;2.0989396572113037;1448;27.33970069885254
-6;5;53.33328026667643;111.21387139720085;0.36543313875134165;405.1025204033456;126.44309069923759;2.010989189147949;5.67810845375061;4936;84.94571185112
-7;0;5.447911958178498;8.25389981069285;0.0;77.21327081564777;9.077660476142672;86.27037692070007;0.6653897762298584;32;3.479846715927124
-7;1;5.4053476903535405;8.234729828761285;0.0;89.0681819986988;9.17110803577524;58.88048219680786;0.6397194862365723;47;3.7854161262512207
-7;2;7.290670133941121;10.941396870435794;5.587935447692871e-09;202.6256696449952;12.749433736567346;36.110485553741455;0.7206065654754639;119;5.269972085952759
-7;3;9.259999165431159;15.951471080482667;0.2326662965324312;377.9743718102511;28.754766071214316;22.240981817245483;0.9360547065734863;274;8.2312171459198
-7;4;12.039445475778928;32.435973023744836;0.0;419.64625714766106;60.903636734971904;10.574088096618652;1.547633409500122;732;17.81904172897339
