N;Ts;Median;Average;Minimum;Maximum;Standard Deviation;KNN Time;CI Time;N#C
17;-2;7.720519932825074;9.117303613278738;0.32015621187163534;82.67199987034607;6.6488484572926305;0.9220876693725586;1.7259771823883057;174
18;-2;7.83006218714866;9.156871781252647;0.32015621187163534;82.67199987034607;6.8181177020395;0.9682416915893555;1.826974868774414;174
19;-2;7.683441723007329;9.064888905350484;0.25000000000000683;82.67199987034607;6.7073564111248585;1.0037262439727783;1.9139931201934814;174
15;-3;7.0985009121807945;8.255111057358455;0.2694541936953252;72.51955469087287;5.972974090538227;1.0922625064849854;1.5135507583618164;174
16;-3;7.121393767130348;8.162637373516597;0.18027756377319157;72.51955469087287;5.966651264576508;1.1444013118743896;1.6036994457244873;174
17;-3;7.1846347245123665;8.190232892659562;0.18027756377319157;72.51955469087287;5.949619307131582;1.1907851696014404;1.6983983516693115;174
18;-3;7.220504843799531;8.207355269843825;0.18027756377319157;72.51955469087287;5.929383439273438;1.2525084018707275;1.79825758934021;174
19;-3;7.140551749278899;8.133621669555573;0.18027756377319157;72.51955469087287;5.922251091361502;1.3048326969146729;1.8831191062927246;174
15;-4;6.705366140550602;7.661326598894712;0.18027756377319157;72.51955469087287;5.548253511404123;1.3210859298706055;1.4883761405944824;174
16;-4;6.624009091098001;7.62483566287914;0.18027756377319157;72.51955469087287;5.55552304794268;1.3780043125152588;1.576448678970337;174
17;-4;6.766700160934981;7.656813577629893;0.18027756377319157;72.51955469087287;5.546935311359408;1.4394619464874268;1.6698036193847656;174
18;-4;6.766977251589519;7.619809073759266;0.18027756377319157;72.51955469087287;5.469125566421443;1.5156476497650146;1.771641731262207;174
19;-4;6.779921344787292;7.573472123158608;0.18027756377319157;72.51955469087287;5.463993504470276;1.5747284889221191;1.8555140495300293;174
15;-5;6.264564734081237;7.130662448443718;0.18027756377319157;59.525219867296585;4.977380749788945;1.5389466285705566;1.4682950973510742;174
16;-5;6.253272988212812;7.119072167737586;0.18027756377319157;59.525219867296585;4.998348685977736;1.611159086227417;1.5547597408294678;174
17;-5;6.3036686110313465;7.140712954202844;0.18027756377319157;59.525219867296585;4.990098300748607;1.6876275539398193;1.6500253677368164;174
18;-5;6.3036686110313465;7.107000609865182;0.18027756377319157;59.525219867296585;4.986793216695882;1.7762620449066162;1.748018503189087;174
19;-5;6.271523856358434;7.081173244307107;0.18027756377319157;59.525219867296585;4.933686182542065;1.8565378189086914;1.85235595703125;174
