N;Ts;Median;Average;Minimum;Maximum;Standard Deviation;KNN Time;CI Time;N#C;CL Time
4.161884261326769
1.3504468148735056
1.3333093939219576
0.8756383582472339
1.1842768831788564
1.4899893035705594
0.846711718777658
2.7545642880866854
2.7545642880866854
3.171969943967654
2.839766365792799
2.8397663657927965
2.534612614610294
0.8492140669326497
0.5965277776403
0.18181818218181967
0.8884111491421476
0.8146670412487667
0.8135456979638771
0.8756383584497529
1.5544667327406567
1.6321288927821562
1.8198438540617439
1.1174919779556258
2.2760443724135633
3.745358378648513
3.721521454709825
3.8167183117201158
1.5441597223385282
2.6509295216261166
1.7106993615931754
1.4167717263879107
3.287323361708352
2.0349707091255245
2.2388933231242905
2.238893323124295
2.0985209157884723
1.9355796372943124
1.6614567846418609
1.6427806810347507
1.7106993615195736
1.4747984848181295
1.6264962399412377
3.506013303737357
4.574319613640345
3.511252404669843
5.646070179318974
5.198726401095712
5.247671670580461
1.362331533256711
0.514719905140648
0.5162200301985366
2.220871913697233
1.767570105335198
2.1215672672727255
1.7180609112117422
2.5881128417987735
2.27165437978825
2.3572528663267738
3.2892521969565123
2.9776607775794837
0.9606779016860725
1.6516484361900072
1.949215587727445
1.2533138315000774
1.2089581558138358
2.1316556631478756
1.0914791204339476
1.6690295780791706
1.2405071510349512
2.0985209144888857
1.1530218187782755
1.2089581554810955
1.6399998226984445
1.9492155890535348
3.6937538484080252
4.064929187943423
1.0957965056586545
1.7589891546693777
